subject,roi_set,roi,phase,within_yy,within_kj,within,between,between_minus_within
sub-17,meta_spatial,meta_L_PPC_SPL,run3,0.8107547548584324,0.8690841488983195,0.8399194518783759,0.8318152181824877,-0.008104233695888197
sub-17,meta_spatial,meta_L_PPC_SPL,run4,0.8544023428319244,0.9013968000559035,0.877899571443914,0.8750267299926002,-0.0028728414513137235
sub-18,meta_spatial,meta_L_PPC_SPL,run3,0.8793424739375733,0.8601849178063938,0.8697636958719835,0.8688615986579801,-0.0009020972140034722
sub-18,meta_spatial,meta_L_PPC_SPL,run4,0.8586691058517243,0.8199840095459653,0.8393265576988448,0.8673252636739306,0.027998705975085802
sub-19,meta_spatial,meta_L_PPC_SPL,run3,0.6341702753794869,0.6991725125207386,0.6666713939501128,0.6751047106925216,0.00843331674240888
sub-19,meta_spatial,meta_L_PPC_SPL,run4,0.7465026943661439,0.7468557824378854,0.7466792384020147,0.7324130435108812,-0.014266194891133455
sub-20,meta_spatial,meta_L_PPC_SPL,run3,0.4002383907659859,0.44755425196838333,0.4238963213671846,0.42481056052525745,0.0009142391580728715
sub-20,meta_spatial,meta_L_PPC_SPL,run4,0.7336379512009734,0.6452993953022792,0.6894686732516263,0.6897615567401792,0.0002928834885529419
sub-21,meta_spatial,meta_L_PPC_SPL,run3,0.744979934123817,0.8220119758943251,0.783495955009071,0.8046251695800974,0.021129214571026456
sub-21,meta_spatial,meta_L_PPC_SPL,run4,0.8393091253876634,0.770158586849001,0.8047338561183321,0.8197355177538111,0.015001661635479002
sub-22,meta_spatial,meta_L_PPC_SPL,run3,0.6794677734734762,0.6789979457628748,0.6792328596181755,0.6706506387078576,-0.008582220910317906
sub-22,meta_spatial,meta_L_PPC_SPL,run4,0.7489032009756106,0.8193129611345228,0.7841080810550667,0.7773935338014296,-0.006714547253637071
sub-23,meta_spatial,meta_L_PPC_SPL,run3,0.7557974684893645,0.8730285355037894,0.814413001996577,0.8206771162797029,0.006264114283125899
sub-23,meta_spatial,meta_L_PPC_SPL,run4,0.7826676846145859,0.7628153467860658,0.7727415157003259,0.77816654340931,0.00542502770898412
sub-24,meta_spatial,meta_L_PPC_SPL,run3,0.7522237064870312,0.8862419677454734,0.8192328371162523,0.8304442797503695,0.011211442634117219
sub-24,meta_spatial,meta_L_PPC_SPL,run4,0.9276567694323565,0.9564092576768722,0.9420330135546144,0.9395641717917147,-0.0024688417628997428
sub-25,meta_spatial,meta_L_PPC_SPL,run3,0.6418754724000532,0.6853176147847181,0.6635965435923856,0.6579863628846685,-0.005610180707717127
sub-25,meta_spatial,meta_L_PPC_SPL,run4,0.31904248249245104,0.45119426882389757,0.3851183756581743,0.3950629450003853,0.009944569342210996
sub-26,meta_spatial,meta_L_PPC_SPL,run3,0.580473582541254,0.5735595622595916,0.5770165724004228,0.5697465214624916,-0.007270050937931205
sub-26,meta_spatial,meta_L_PPC_SPL,run4,0.6388391048582769,0.5632716794841962,0.6010553921712365,0.5955421761840186,-0.005513215987217879
sub-27,meta_spatial,meta_L_PPC_SPL,run3,0.89640138617455,0.924853427981945,0.9106274070782475,0.897271433910152,-0.013355973168095558
sub-27,meta_spatial,meta_L_PPC_SPL,run4,0.908526398352147,0.9260544366308062,0.9172904174914767,0.9087277802065931,-0.0085626372848836
sub-28,meta_spatial,meta_L_PPC_SPL,run3,0.647400581962074,0.6160536999185661,0.63172714094032,0.6301052888102613,-0.0016218521300587208
sub-28,meta_spatial,meta_L_PPC_SPL,run4,0.6380209588317234,0.6593989483117786,0.648709953571751,0.6408016911414693,-0.007908262430281643
sub-01,meta_spatial,meta_L_RSC_PCC,run3,0.7269982049704811,0.7966155074392399,0.7618068562048605,0.778416655674978,0.016609799470117426
sub-01,meta_spatial,meta_L_RSC_PCC,run4,0.8593702800763573,0.7576759251056122,0.8085231025909847,0.8050686573436828,-0.003454445247301874
sub-02,meta_spatial,meta_L_RSC_PCC,run3,0.7924285233009546,0.7870038620378136,0.7897161926693841,0.784685713911283,-0.005030478758101142
sub-02,meta_spatial,meta_L_RSC_PCC,run4,0.6201165058866117,0.5325890016672321,0.576352753776922,0.6028544144942318,0.02650166071730986
sub-03,meta_spatial,meta_L_RSC_PCC,run3,0.6989819583903797,0.6141596347039081,0.6565707965471439,0.6952993129110437,0.038728516363899845
sub-03,meta_spatial,meta_L_RSC_PCC,run4,0.776527674239348,0.7278745445343171,0.7522011093868326,0.752199331096891,-1.7782899416340925e-06
sub-04,meta_spatial,meta_L_RSC_PCC,run3,0.8702931450861778,0.917099847511188,0.8936964962986829,0.8782522130048832,-0.015444283293799654
sub-04,meta_spatial,meta_L_RSC_PCC,run4,0.8843948746460947,0.9037722766366577,0.8940835756413762,0.9000912304018082,0.0060076547604319686
sub-05,meta_spatial,meta_L_RSC_PCC,run3,0.71433422006958,0.7969130936504214,0.7556236568600008,0.7785888512888648,0.022965194428864022
sub-05,meta_spatial,meta_L_RSC_PCC,run4,0.8237291954606428,0.7430157461618041,0.7833724708112235,0.7946029643289141,0.011230493517690565
sub-06,meta_spatial,meta_L_RSC_PCC,run3,0.8253518004255037,0.7947622695557973,0.8100570349906505,0.832725669166548,0.022668634175897484
sub-06,meta_spatial,meta_L_RSC_PCC,run4,0.8390741356407955,0.7267902600130157,0.7829321978269056,0.7840586336669598,0.0011264358400542296
sub-07,meta_spatial,meta_L_RSC_PCC,run3,0.40462510824622305,0.43352123841771606,0.4190731733319696,0.42139644549369965,0.002323272161730061
