subject,roi_set,roi,phase,within_yy,within_kj,within,between,between_minus_within
sub-22,meta_spatial,meta_R_hippocampus,post,0.9410534198843243,0.9290730442115426,0.9350632320479335,0.9314246520562478,-0.0036385799916857087
sub-22,meta_spatial,meta_R_hippocampus,retrieval,0.855471163606665,0.8699333538190768,0.8627022587128709,0.8622760343239868,-0.00042622438888406666
sub-23,meta_spatial,meta_R_hippocampus,pre,0.947725967148555,0.9723460902652495,0.9600360287069023,0.9582895347488392,-0.0017464939580631444
sub-23,meta_spatial,meta_R_hippocampus,run3,0.7972556687114999,0.8319891768887467,0.8146224228001233,0.8207911127324089,0.006168689932285587
sub-23,meta_spatial,meta_R_hippocampus,run4,0.8081373815747142,0.8831017693810469,0.8456195754778806,0.8363297000537516,-0.009289875424128957
sub-23,meta_spatial,meta_R_hippocampus,post,0.9450611333540967,0.9349059661750829,0.9399835497645899,0.9397653587337997,-0.00021819103079012692
sub-24,meta_spatial,meta_R_hippocampus,pre,0.9751381825674793,0.9476071017740328,0.961372642170756,0.9582195203746381,-0.0031531217961179303
sub-24,meta_spatial,meta_R_hippocampus,run3,0.6318069593931382,0.7616717792847982,0.6967393693389683,0.698261725291611,0.0015223559526427177
sub-24,meta_spatial,meta_R_hippocampus,run4,0.9788368023680669,0.9748451839088292,0.9768409931384481,0.9694615221900859,-0.007379470948362221
sub-24,meta_spatial,meta_R_hippocampus,post,0.9775248614854887,0.9820184033502627,0.9797716324178757,0.9908920400295801,0.011120407611704408
sub-24,meta_spatial,meta_R_hippocampus,retrieval,0.8998572445321367,0.889960505014661,0.8949088747733989,0.8897204074807024,-0.005188467292696508
sub-25,meta_spatial,meta_R_hippocampus,pre,0.7437292094915737,0.7681511127904955,0.7559401611410346,0.7509994451286012,-0.004940716012433399
